Data,Timestamp,entrada
249.16,1936.13,10
249.61,1936.19,10
249.91,1936.24,10
249.23,1936.29,10
248.71,1936.34,10
249.46,1936.39,10
249.23,1936.45,10
249.91,1936.5,10
249.31,1936.55,10
245.2,1936.6,10
249.16,1936.66,10
249.99,1936.71,10
249.46,1936.76,10
249.31,1936.81,10
249.61,1936.87,10
249.16,1936.92,10
249.68,1936.97,10
249.31,1937.02,10
249.53,1937.08,10
249.99,1937.13,10
249.16,1937.18,10
249.53,1937.23,10
249.91,1937.29,10
249.38,1937.34,10
249.99,1937.39,10
249.99,1937.45,10
249.61,1937.5,10
249.68,1937.55,10
249.46,1937.61,10
249.68,1937.66,10
249.23,1937.71,10
249.61,1937.77,10
249.91,1937.82,10
249.46,1937.88,10
249.53,1937.93,10
249.16,1937.98,10
249.84,1938.03,10
249.46,1938.08,10
249.99,1938.14,10
249.68,1938.19,10
248.93,1938.25,10
249.38,1938.3,10
254.98,1938.35,10
249.84,1938.4,10
249.91,1938.46,10
249.91,1938.51,10
249.38,1938.56,10
249.38,1938.62,10
249.99,1938.67,10
249.84,1938.73,10
249.31,1938.78,10
249.38,1938.83,10
249.84,1938.88,10
250.06,1938.93,10
249.23,1938.99,10
249.53,1939.04,10
249.53,1939.09,10
249.68,1939.14,10
249.91,1939.2,10
249.08,1939.25,10
249.99,1939.3,10
249.76,1939.36,10
250.06,1939.41,10
249.84,1939.46,10
250.14,1939.52,10
250.06,1939.57,10
249.84,1939.63,10
249.99,1939.68,10
250.21,1939.73,10
249.53,1939.78,10
249.84,1939.83,10
249.16,1939.89,10
249.99,1939.94,10
250.37,1940.0,10
249.91,1940.05,10
250.29,1940.11,10
253.55,1940.16,10
248.11,1940.21,10
250.14,1940.26,10
250.29,1940.32,10
249.76,1940.37,10
249.68,1940.42,10
249.76,1940.48,10
250.37,1940.53,10
249.99,1940.58,10
249.53,1940.63,10
249.68,1940.69,10
250.29,1940.74,10
250.06,1940.8,10
249.99,1940.85,10
250.37,1940.9,10
250.14,1940.96,10
250.29,1941.01,10
250.29,1941.06,10
249.99,1941.11,10
249.68,1941.17,10
250.21,1941.22,10
249.99,1941.28,10
249.61,1941.33,10
250.14,1941.38,10
249.84,1941.43,10
249.99,1941.48,10
249.99,1941.54,10
249.84,1941.59,10
250.29,1941.64,10
250.29,1941.69,10
250.14,1941.75,10
250.29,1941.81,10
249.91,1941.86,10
250.29,1941.91,10
249.84,1941.96,10
250.21,1942.01,10
249.91,1942.07,10
249.84,1942.12,10
250.21,1942.17,10
250.21,1942.22,10
249.99,1942.28,10
249.91,1942.33,10
249.68,1942.38,10
249.84,1942.44,10
249.99,1942.49,10
249.61,1942.54,10
249.68,1942.59,10
250.29,1942.65,10
250.44,1942.71,10
250.37,1942.76,10
250.21,1942.81,10
249.91,1942.86,10
250.14,1942.92,10
250.37,1943.01,10
249.61,1943.06,10
250.44,1943.11,10
249.91,1943.16,10
250.29,1943.21,10
250.14,1943.27,10
249.99,1943.32,10
250.37,1943.37,10
249.84,1943.42,10
249.99,1943.47,10
250.21,1943.53,10
251.67,1943.58,10
249.99,1943.64,10
249.31,1943.69,10
249.84,1943.74,10
249.84,1943.79,10
250.37,1943.85,10
250.06,1943.9,10
250.21,1943.95,10
250.37,1944.0,10
250.37,1944.06,10
249.99,1944.11,10
250.37,1944.16,10
249.84,1944.21,10
250.21,1944.26,10
250.14,1944.32,10
250.21,1944.37,10
250.14,1944.42,10
250.21,1944.48,10
250.37,1944.53,10
250.21,1944.59,10
250.06,1944.64,10
249.99,1944.69,10
250.37,1944.74,10
250.29,1944.8,10
250.21,1944.85,10
249.99,1944.91,10
250.29,1944.96,10
249.84,1945.01,10
250.37,1945.06,10
249.99,1945.11,10
250.75,1945.17,10
250.37,1945.22,10
249.99,1945.27,10
249.23,1945.33,10
248.78,1945.39,10
250.37,1945.44,10
250.14,1945.49,10
250.06,1945.54,10
250.29,1945.59,10
250.44,1945.65,10
250.29,1945.7,10
250.37,1945.76,10
250.14,1945.81,10
249.91,1945.86,10
250.67,1945.92,10
250.37,1945.97,10
250.29,1946.02,10
250.29,1946.08,10
250.21,1946.13,10
250.37,1946.19,10
250.06,1946.24,10
250.29,1946.29,10
250.29,1946.34,10
250.29,1946.4,10
250.37,1946.45,10
250.37,1946.51,10
250.21,1946.56,10
250.37,1946.62,10
250.14,1946.67,10
250.67,1946.72,10
250.37,1946.78,10
250.06,1946.83,10
251.13,1946.88,10
249.53,1946.94,10
251.67,1946.99,10
249.99,1947.04,10
253.94,1947.1,10
249.91,1947.15,10
250.37,1947.21,10
250.21,1947.26,10
250.21,1947.32,10
250.52,1947.37,10
250.37,1947.42,10
250.21,1947.47,10
250.29,1947.53,10
250.06,1947.58,10
250.44,1947.64,10
250.37,1947.69,10
250.44,1947.74,10
250.37,1947.79,10
250.37,1947.85,10
250.14,1947.9,10
250.37,1947.95,10
250.37,1948.01,10
250.59,1948.06,10
250.37,1948.11,10
250.14,1948.17,10
249.84,1948.22,10
250.29,1948.27,10
250.37,1948.32,10
250.44,1948.38,10
250.14,1948.44,10
249.91,1948.49,10
250.37,1948.54,10
250.44,1948.59,10
250.14,1948.65,10
250.52,1948.7,10
249.84,1948.75,10
250.21,1948.81,10
249.16,1948.86,10
249.53,1948.92,10
250.14,1948.97,10
250.21,1949.02,10
250.06,1949.07,10
250.37,1949.12,10
250.37,1949.18,10
250.29,1949.23,10
250.37,1949.28,10
250.29,1949.34,10
250.37,1949.39,10
250.37,1949.45,10
250.29,1949.5,10
250.59,1949.55,10
250.44,1949.6,10
250.52,1949.66,10
250.06,1949.72,10
250.52,1949.77,10
250.37,1949.82,10
250.37,1949.87,10
250.29,1949.92,10
250.37,1949.98,10
250.44,1950.03,10
250.37,1950.08,10
250.14,1950.13,10
250.59,1950.19,10
250.29,1950.24,10
250.37,1950.29,10
250.44,1950.35,10
250.37,1950.4,10
250.37,1950.45,10
251.05,1950.51,10
250.44,1950.57,10
250.21,1950.62,10
250.37,1950.67,10
249.99,1950.72,10
250.37,1950.78,10
250.21,1950.83,10
250.37,1950.88,10
250.37,1950.94,10
250.37,1950.99,10
250.37,1951.05,10
250.44,1951.1,10
250.37,1951.15,10
250.14,1951.2,10
250.29,1951.26,10
250.37,1951.32,10
250.29,1951.37,10
250.14,1951.42,10
250.44,1951.47,10
250.37,1951.53,10
249.91,1951.58,10
250.37,1951.63,10
250.44,1951.69,10
250.37,1951.74,10
250.37,1951.79,10
250.44,1951.84,10
250.37,1951.9,10
250.37,1951.95,10
250.21,1952.0,10
250.29,1952.05,10
250.29,1952.11,10
249.38,1952.16,10
250.44,1952.22,10
250.44,1952.27,10
248.04,1952.32,10
257.6,1952.38,10
250.14,1952.43,10
250.37,1952.48,10
250.37,1952.54,10
250.82,1952.59,10
250.59,1952.65,10
250.21,1952.7,10
250.37,1952.76,10
250.37,1952.81,10
250.37,1952.87,10
250.29,1952.92,10
250.37,1952.97,10
250.44,1953.02,10
250.37,1953.07,10
250.37,1953.13,10
250.37,1953.18,10
250.37,1953.23,10
250.37,1953.28,10
250.44,1953.34,10
250.14,1953.4,10
250.37,1953.45,10
250.44,1953.5,10
250.37,1953.55,10
250.44,1953.6,10
250.44,1953.66,10
250.44,1953.71,10
250.21,1953.76,10
249.38,1953.81,10
250.14,1953.87,10
250.59,1953.92,10
250.59,1953.97,10
248.49,1954.03,10
250.82,1954.08,10
250.52,1954.13,10
250.52,1954.18,10
250.44,1954.24,10
250.37,1954.3,10
250.21,1954.35,10
250.37,1954.4,10
250.21,1954.46,10
250.52,1954.51,10
250.29,1954.56,10
250.06,1954.62,10
250.52,1954.67,10
250.37,1954.72,10
250.52,1954.78,10
250.37,1954.83,10
250.44,1954.88,10
250.37,1954.93,10
250.44,1954.99,10
249.99,1955.04,10
250.21,1955.09,10
250.37,1955.15,10
250.37,1955.2,10
250.37,1955.25,10
250.44,1955.3,10
250.44,1955.36,10
250.37,1955.41,10
250.59,1955.46,10
250.37,1955.52,10
252.6,1955.57,10
250.52,1955.62,10
250.59,1955.68,10
250.82,1955.73,10
254.42,1955.78,10
249.99,1955.83,10
250.37,1955.88,10
250.37,1955.94,10
250.37,1955.99,10
250.14,1956.04,10
250.37,1956.1,10
250.37,1956.15,10
250.21,1956.21,10
250.44,1956.26,10
250.75,1956.31,10
250.29,1956.36,10
250.75,1956.42,10
250.37,1956.47,10
250.37,1956.53,10
250.37,1956.58,10
250.29,1956.63,10
250.14,1956.68,10
250.14,1956.74,10
250.37,1956.79,10
250.37,1956.85,10
250.37,1956.9,10
250.37,1956.95,10
250.29,1957.01,10
250.52,1957.06,10
250.44,1957.11,10
250.37,1957.16,10
250.37,1957.22,10
250.06,1957.27,10
250.37,1957.33,10
250.75,1957.38,10
244.49,1957.43,10
252.6,1957.48,10
250.67,1957.54,10
250.44,1957.59,10
250.59,1957.64,10
250.82,1957.69,10
250.29,1957.75,10
250.37,1957.8,10
250.37,1957.86,10
250.59,1957.91,10
250.37,1957.96,10
250.29,1958.01,10
250.37,1958.07,10
250.44,1958.13,10
250.59,1958.18,10
250.44,1958.23,10
250.75,1958.28,10
250.75,1958.34,10
250.59,1958.39,10
250.44,1958.44,10
250.82,1958.51,10
250.44,1958.56,10
250.44,1958.61,10
250.44,1958.66,10
250.44,1958.72,10
250.37,1958.77,10
250.37,1958.82,10
250.75,1958.88,10
250.37,1958.93,10
251.98,1958.98,10
250.52,1959.04,10
251.75,1959.09,10
250.52,1959.14,10
250.82,1959.2,10
250.44,1959.26,10
250.44,1959.31,10
250.44,1959.36,10
250.82,1959.41,10
250.75,1959.46,10
250.44,1959.52,10
250.75,1959.57,10
250.52,1959.62,10
250.9,1959.68,10
250.37,1959.73,10
250.75,1959.78,10
250.59,1959.84,10
250.44,1959.89,10
250.52,1959.94,10
252.06,1959.99,10
250.59,1960.06,10
250.82,1960.11,10
250.59,1960.16,10
250.75,1960.21,10
250.14,1960.26,10
250.37,1960.32,10
250.37,1960.37,10
250.37,1960.43,10
250.44,1960.48,10
251.67,1960.53,10
250.37,1960.59,10
250.44,1960.64,10
250.82,1960.69,10
249.99,1960.74,10
250.29,1960.8,10
252.45,1960.86,10
250.29,1960.91,10
254.34,1960.96,10
254.82,1961.01,10
250.44,1961.07,10
250.59,1961.12,10
250.37,1961.17,10
250.75,1961.22,10
250.9,1961.28,10
250.44,1961.33,10
250.59,1961.38,10
250.59,1961.43,10
250.75,1961.48,10
250.59,1961.54,10
250.59,1961.59,10
250.44,1961.64,10
250.52,1961.69,10
251.05,1961.75,10
250.52,1961.81,10
251.67,1961.86,10
250.44,1961.91,10
250.75,1961.97,10
250.29,1962.02,10
250.52,1962.07,10
250.75,1962.13,10
250.37,1962.18,10
250.44,1962.23,10
250.37,1962.28,10
250.67,1962.34,10
250.82,1962.39,10
250.67,1962.44,10
250.75,1962.49,10
250.37,1962.55,10
260.65,1962.6,10
255.22,1962.66,10
250.82,1962.71,10
251.67,1962.77,10
250.75,1962.83,10
251.05,1962.89,10
250.52,1962.94,10
250.75,1962.99,10
250.52,1963.04,10
250.82,1963.09,10
250.37,1963.15,10
250.44,1963.2,10
251.05,1963.26,10
250.52,1963.31,10
250.44,1963.37,10
250.82,1963.42,10
250.67,1963.47,10
250.75,1963.53,10
250.59,1963.59,10
250.75,1963.64,10
251.05,1963.69,10
250.82,1963.74,10
250.82,1963.8,10
250.75,1963.85,10
250.75,1963.91,10
250.75,1963.96,10
251.98,1964.02,10
250.59,1964.07,10
250.82,1964.12,10
250.9,1964.18,10
250.21,1964.23,10
250.37,1964.29,10
250.37,1964.34,10
250.9,1964.39,10
250.14,1964.45,10
253.94,1964.5,10
250.59,1964.56,10
250.44,1964.61,10
250.67,1964.66,10
250.52,1964.72,10
251.67,1964.77,10
250.59,1964.82,10
251.67,1964.87,10
250.9,1964.93,10
251.67,1964.98,10
250.59,1965.04,10
251.05,1965.09,10
250.75,1965.14,10
250.59,1965.19,10
251.05,1965.25,10
251.05,1965.3,10
251.05,1965.35,10
250.9,1965.41,10
250.82,1965.47,10
251.67,1965.52,10
251.67,1965.57,10
251.67,1965.62,10
250.9,1965.68,10
250.59,1965.73,10
250.44,1965.79,10
251.67,1965.84,10
251.05,1965.89,10
251.67,1965.95,10
250.44,1966.0,10
251.67,1966.05,10
251.67,1966.11,10
251.67,1966.17,10
250.67,1966.22,10
251.05,1966.27,10
251.82,1966.32,10
251.67,1966.37,10
250.82,1966.43,10
251.67,1966.48,10
251.05,1966.54,10
251.67,1966.59,10
250.82,1966.64,10
250.82,1966.69,10
251.75,1966.74,10
251.67,1966.8,10
251.67,1966.85,10
251.67,1966.9,10
251.75,1966.95,10
250.82,1967.01,10
251.75,1967.06,10
250.82,1967.11,10
251.67,1967.16,10
250.9,1967.22,10
251.98,1967.27,10
251.67,1967.32,10
251.67,1967.37,10
251.67,1967.43,10
251.67,1967.48,10
250.75,1967.54,10
251.67,1967.59,10
250.75,1967.65,10
250.75,1967.7,10
250.67,1967.75,10
250.37,1967.8,10
251.75,1967.86,10
250.44,1967.91,10
250.37,1967.97,10
251.67,1968.02,10
252.45,1968.07,10
250.59,1968.12,10
251.67,1968.18,10
251.05,1968.23,10
251.67,1968.29,10
251.75,1968.34,10
251.67,1968.39,10
250.9,1968.44,10
251.82,1968.49,10
251.13,1968.55,10
251.67,1968.6,10
251.67,1968.65,10
251.67,1968.7,10
251.67,1968.76,10
251.9,1968.81,10
252.06,1968.87,10
252.6,1968.92,10
252.37,1968.97,10
252.29,1969.03,10
252.29,1969.08,10
252.52,1969.13,10
252.37,1969.18,10
252.45,1969.24,10
252.45,1969.29,10
252.37,1969.35,10
253.07,1969.4,10
254.42,1969.45,10
254.18,1969.5,10
255.55,1969.55,10
258.77,1969.61,10
255.14,1969.66,10
254.58,1969.72,10
255.14,1969.77,10
255.22,1969.82,10
255.22,1969.88,10
254.82,1969.93,10
255.38,1969.98,10
254.82,1970.04,10
253.94,1970.09,10
255.14,1970.14,10
255.06,1970.19,10
255.06,1970.25,10
254.5,1970.3,10
254.66,1970.35,10
254.34,1970.4,10
254.1,1970.46,10
254.34,1970.51,10
254.58,1970.57,10
254.58,1970.62,10
254.18,1970.67,10
254.9,1970.72,10
254.58,1970.77,10
254.98,1970.83,10
254.66,1970.88,10
254.66,1970.93,10
254.58,1970.98,10
254.58,1971.04,10
254.98,1971.09,10
256.61,1971.15,10
257.43,1971.2,10
258.01,1971.25,10
255.95,1971.3,10
255.22,1971.36,10
255.87,1971.41,10
256.28,1971.46,10
255.79,1971.51,10
255.95,1971.56,10
255.79,1971.62,10
255.38,1971.67,10
258.94,1971.72,10
257.43,1971.77,10
257.51,1971.83,10
257.76,1971.88,10
257.18,1971.93,10
256.61,1971.98,10
256.52,1972.04,10
255.87,1972.09,10
256.36,1972.15,10
256.12,1972.2,10
256.69,1972.25,10
255.87,1972.3,10
256.52,1972.35,10
256.52,1972.41,10
256.85,1972.46,10
256.94,1972.52,10
256.77,1972.61,10
256.61,1972.66,10
256.61,1972.71,10
256.77,1972.76,10
256.61,1972.82,10
256.69,1972.87,10
255.38,1972.93,10
256.61,1972.98,10
257.51,1973.03,10
260.13,1973.08,10
259.96,1973.13,10
257.27,1973.19,10
257.18,1973.24,10
257.02,1973.3,10
257.18,1973.35,10
256.61,1973.4,10
257.51,1973.46,10
258.01,1973.51,10
258.01,1973.56,10
258.01,1973.61,10
257.93,1973.67,10
258.52,1973.72,10
257.85,1973.78,10
257.51,1973.83,10
258.01,1973.88,10
257.93,1973.93,10
256.77,1973.99,10
256.69,1974.04,10
256.2,1974.1,10
255.3,1974.15,10
254.02,1974.2,10
253.62,1974.26,10
253.86,1974.31,10
253.94,1974.36,10
253.62,1974.41,10
253.94,1974.47,10
253.55,1974.53,10
255.3,1974.58,10
253.55,1974.63,10
254.82,1974.68,10
254.34,1974.73,10
252.29,1974.79,10
255.14,1974.84,10
253.7,1974.89,10
253.39,1974.94,10
253.7,1975.0,10
253.7,1975.05,10
253.94,1975.11,10
254.02,1975.16,10
253.7,1975.21,10
253.31,1975.26,10
253.86,1975.31,10
253.86,1975.37,10
253.86,1975.42,10
253.94,1975.48,10
253.55,1975.53,10
253.86,1975.58,10
253.23,1975.63,10
253.31,1975.68,10
254.42,1975.74,10
253.7,1975.79,10
253.94,1975.84,10
253.31,1975.89,10
253.94,1975.95,10
253.62,1976.0,10
253.7,1976.06,10
253.86,1976.11,10
254.02,1976.16,10
253.62,1976.21,10
253.55,1976.26,10
254.1,1976.32,10
253.94,1976.37,10
254.02,1976.43,10
253.94,1976.48,10
254.18,1976.53,10
258.77,1976.59,10
253.55,1976.64,10
253.62,1976.69,10
253.62,1976.75,10
253.31,1976.8,10
254.1,1976.85,10
253.39,1976.9,10
253.7,1976.96,10
253.86,1977.01,10
253.7,1977.06,10
254.18,1977.11,10
253.7,1977.17,10
253.55,1977.22,10
253.94,1977.28,10
253.78,1977.33,10
253.7,1977.38,10
254.18,1977.44,10
254.18,1977.49,10
254.02,1977.54,10
253.62,1977.59,10
253.86,1977.65,10
254.18,1977.7,10
254.1,1977.75,10
253.7,1977.8,10
254.02,1977.86,10
253.7,1977.91,10
253.7,1977.96,10
254.1,1978.01,10
254.02,1978.06,10
253.86,1978.12,10
254.02,1978.17,10
253.7,1978.22,10
254.02,1978.27,10
253.86,1978.33,10
253.86,1978.38,10
254.18,1978.44,10
253.86,1978.49,10
254.18,1978.54,10
254.26,1978.59,10
254.02,1978.65,10
253.86,1978.7,10
254.26,1978.75,10
253.94,1978.8,10
254.26,1978.86,10
254.34,1978.91,10
254.1,1978.96,10
254.18,1979.02,10
254.26,1979.07,10
254.58,1979.12,10
254.5,1979.18,10
255.22,1979.23,10
256.2,1979.29,10
256.77,1979.34,10
257.35,1979.39,10
256.69,1979.44,10
255.38,1979.5,10
254.1,1979.55,10
254.34,1979.6,10
254.1,1979.66,10
253.94,1979.71,10
254.1,1979.76,10
254.18,1979.81,10
254.34,1979.86,10
254.26,1979.92,10
254.34,1979.97,10
253.86,1980.02,10
254.02,1980.08,10
254.42,1980.13,10
254.5,1980.19,10
254.34,1980.24,10
254.58,1980.29,10
254.5,1980.34,10
254.18,1980.39,10
254.42,1980.45,10
254.18,1980.5,10
254.82,1980.56,10
254.5,1980.61,10
254.5,1980.66,10
255.14,1980.71,10
254.1,1980.76,10
254.18,1980.81,10
253.94,1980.87,10
254.02,1980.92,10
253.7,1980.97,10
253.55,1981.02,10
253.86,1981.08,10
253.55,1981.13,10
254.1,1981.19,10
253.31,1981.24,10
253.62,1981.29,10
253.31,1981.34,10
254.26,1981.4,10
254.02,1981.45,10
254.98,1981.5,10
254.1,1981.56,10
254.02,1981.61,10
253.86,1981.67,10
254.82,1981.72,10
253.86,1981.77,10
253.78,1981.82,10
252.6,1981.88,10
251.82,1981.93,10
248.78,1981.98,10
254.34,1982.03,10
253.7,1982.08,10
253.86,1982.14,10
253.62,1982.19,10
254.02,1982.25,10
249.53,1982.33,10
253.55,1982.38,10
253.86,1982.43,10
253.78,1982.49,10
254.26,1982.54,10
253.94,1982.59,10
254.1,1982.64,10
253.55,1982.7,10
254.26,1982.75,10
254.02,1982.8,10
254.1,1982.86,10
254.18,1982.91,10
253.31,1982.96,10
254.1,1983.01,10
253.7,1983.07,10
253.7,1983.12,10
254.1,1983.17,10
253.86,1983.22,10
254.02,1983.27,10
253.62,1983.33,10
254.5,1983.38,10
254.1,1983.43,10
254.18,1983.48,10
253.15,1983.54,10
254.34,1983.59,10
253.7,1983.64,10
254.26,1983.7,10
253.94,1983.75,10
254.18,1983.8,10
254.66,1983.86,10
255.95,1983.92,10
254.82,1983.97,10
257.93,1984.02,10
254.26,1984.07,10
254.1,1984.12,10
253.86,1984.18,10
254.02,1984.23,10
254.02,1984.28,10
254.1,1984.33,10
254.26,1984.38,10
254.18,1984.44,10
254.26,1984.49,10
254.58,1984.55,10
254.5,1984.6,10
254.34,1984.65,10
254.5,1984.7,10
254.18,1984.76,10
254.18,1984.81,10
254.5,1984.87,10
253.94,1984.92,10
254.34,1984.97,10
254.18,1985.02,10
254.5,1985.07,10
254.82,1985.13,10
254.9,1985.18,10
255.3,1985.23,10
254.82,1985.29,10
258.1,1985.35,10
255.38,1985.4,10
256.12,1985.45,10
256.12,1985.5,10
255.38,1985.55,10
254.1,1985.61,10
253.7,1985.66,10
251.82,1985.72,10
248.78,1985.77,10
253.94,1985.82,10
254.18,1985.87,10
254.18,1985.93,10
254.1,1985.98,10
254.18,1986.03,10
254.02,1986.09,10
253.94,1986.14,10
254.18,1986.2,10
253.94,1986.25,10
253.78,1986.3,10
254.1,1986.35,10
254.02,1986.4,10
253.55,1986.46,10
253.62,1986.51,10
254.42,1986.57,10
254.26,1986.62,10
254.18,1986.67,10
254.1,1986.73,10
253.55,1986.78,10
254.1,1986.83,10
254.1,1986.88,10
253.94,1986.95,10
253.86,1987.0,10
253.86,1987.05,10
254.1,1987.1,10
254.02,1987.15,10
254.1,1987.21,10
254.34,1987.26,10
254.5,1987.31,10
253.7,1987.37,10
254.5,1987.42,10
251.75,1987.48,10
248.19,1987.53,10
254.02,1987.58,10
253.78,1987.64,10
254.02,1987.69,10
253.7,1987.74,10
254.18,1987.79,10
253.7,1987.84,10
253.86,1987.9,10
254.9,1987.95,10
254.18,1988.0,10
253.55,1988.05,10
254.1,1988.11,10
253.94,1988.16,10
253.7,1988.22,10
253.86,1988.27,10
253.62,1988.32,10
253.94,1988.38,10
254.1,1988.43,10
254.1,1988.48,10
254.1,1988.53,10
254.02,1988.59,10
254.26,1988.64,10
254.1,1988.69,10
253.78,1988.75,10
255.38,1988.8,10
255.38,1988.85,10
255.47,1988.9,10
256.44,1988.95,10
256.12,1989.01,10
254.58,1989.06,10
256.12,1989.11,10
255.38,1989.17,10
256.69,1989.22,10
256.61,1989.28,10
256.69,1989.33,10
257.76,1989.38,10
258.94,1989.43,10
258.27,1989.48,10
258.85,1989.54,10
257.68,1989.59,10
258.1,1989.65,10
257.43,1989.7,10
258.01,1989.75,10
258.01,1989.81,10
257.85,1989.86,10
258.43,1989.91,10
258.52,1989.97,10
258.52,1990.03,10
257.76,1990.08,10
257.93,1990.13,10
258.01,1990.18,10
258.27,1990.23,10
258.77,1990.29,10
258.43,1990.34,10
258.01,1990.4,10
258.01,1990.45,10
258.01,1990.5,10
258.1,1990.55,10
258.1,1990.61,10
258.01,1990.66,10
257.51,1990.71,10
257.43,1990.76,10
256.36,1990.82,10
257.85,1990.87,10
255.87,1990.93,10
256.61,1990.98,10
257.68,1991.03,10
257.18,1991.08,10
257.27,1991.14,10
257.35,1991.19,10
256.94,1991.25,10
257.27,1991.3,10
256.77,1991.36,10
256.77,1991.41,10
257.1,1991.46,10
256.94,1991.51,10
256.85,1991.57,10
256.77,1991.63,10
256.77,1991.68,10
256.85,1991.73,10
257.43,1991.79,10
256.77,1991.84,10
257.02,1991.9,10
257.1,1991.95,10
257.02,1992.01,10
256.94,1992.08,10
257.18,1992.17,10
257.18,1992.22,10
256.94,1992.28,10
257.27,1992.33,10
257.35,1992.38,10
256.85,1992.43,10
258.01,1992.49,10
257.43,1992.54,10
256.85,1992.59,10
257.76,1992.65,10
255.22,1992.7,10
257.43,1992.76,10
257.6,1992.81,10
257.6,1992.86,10
256.69,1992.91,10
256.77,1992.96,10
256.94,1993.02,10
257.93,1993.07,10
256.85,1993.12,10
257.1,1993.17,10
256.94,1993.23,10
256.69,1993.28,10
256.94,1993.33,10
256.61,1993.39,10
256.85,1993.44,10
257.02,1993.49,10
256.69,1993.55,10
256.94,1993.61,10
256.61,1993.66,10
257.02,1993.71,10
256.69,1993.76,10
256.69,1993.81,10
256.61,1993.87,10
257.02,1993.92,10
257.1,1993.98,10
256.85,1994.03,10
256.85,1994.08,10
256.69,1994.14,10
257.43,1994.19,10
256.69,1994.24,10
257.02,1994.3,10
256.69,1994.35,10
250.44,1994.41,10
257.6,1994.46,10
255.95,1994.51,10
256.94,1994.56,10
256.77,1994.61,10
257.27,1994.67,10
256.69,1994.72,10
256.69,1994.78,10
257.43,1994.83,10
256.94,1994.88,10
256.69,1994.94,10
257.02,1994.99,10
256.61,1995.04,10
257.1,1995.09,10
256.77,1995.15,10
256.94,1995.2,10
256.69,1995.26,10
256.28,1995.31,10
256.44,1995.36,10
256.52,1995.41,10
255.79,1995.47,10
256.2,1995.52,10
255.95,1995.57,10
256.52,1995.62,10
256.36,1995.68,10
256.44,1995.73,10
256.12,1995.78,10
256.61,1995.83,10
256.2,1995.88,10
256.61,1995.94,10
255.47,1995.99,10
256.77,1996.04,10
256.85,1996.09,10
260.13,1996.15,10
260.73,1996.2,10
257.51,1996.25,10
257.6,1996.31,10
257.1,1996.36,10
257.6,1996.41,10
257.51,1996.47,10
257.85,1996.52,10
257.85,1996.57,10
258.01,1996.63,10
258.01,1996.68,10
258.01,1996.73,10
257.1,1996.79,10
258.01,1996.84,10
257.93,1996.89,10
257.6,1996.94,10
257.68,1997.0,10
257.76,1997.05,10
257.85,1997.11,10
257.35,1997.16,10
257.6,1997.21,10
257.51,1997.26,10
257.43,1997.31,10
257.27,1997.37,10
257.43,1997.42,10
257.6,1997.47,10
257.76,1997.52,10
257.76,1997.58,10
258.1,1997.63,10
257.1,1997.68,10
256.94,1997.73,10
260.3,1997.78,10
260.13,1997.84,10
257.43,1997.89,10
257.18,1997.94,10
257.93,1998.0,10
258.01,1998.05,10
258.27,1998.11,10
258.1,1998.16,10
258.43,1998.21,10
258.52,1998.26,10
258.6,1998.31,10
259.02,1998.37,10
258.18,1998.42,10
258.77,1998.47,10
258.6,1998.52,10
258.52,1998.58,10
258.94,1998.63,10
258.52,1998.69,10
258.77,1998.74,10
258.35,1998.79,10
258.35,1998.84,10
258.52,1998.89,10
258.01,1998.95,10
258.6,1999.0,10
257.93,1999.05,10
258.6,1999.1,10
258.77,1999.16,10
258.01,1999.21,10
258.43,1999.27,10
258.43,1999.32,10
255.55,1999.37,10
253.62,1999.42,10
253.55,1999.48,10
253.23,1999.53,10
252.84,1999.59,10
257.93,1999.64,10
255.38,1999.69,10
255.47,1999.74,10
256.94,1999.79,10
255.38,1999.85,10
254.5,1999.9,10
253.94,1999.95,10
253.86,2000.0,10
253.86,2000.06,10
253.23,2000.11,10
253.47,2000.17,10
253.15,2000.22,10
253.31,2000.27,10
253.15,2000.32,10
253.7,2000.38,10
253.31,2000.43,10
254.02,2000.48,10
253.23,2000.53,10
253.62,2000.59,10
253.39,2000.64,10
253.86,2000.69,10
253.62,2000.74,10
253.78,2000.79,10
253.7,2000.85,10
253.78,2000.9,10
253.31,2000.95,10
253.23,2001.0,10
255.38,2001.07,10
253.94,2001.12,10
253.94,2001.17,10
251.67,2001.22,10
255.47,2001.27,10
254.9,2001.33,10
253.86,2001.38,10
253.86,2001.44,10
253.31,2001.49,10
253.62,2001.55,10
253.86,2001.61,10
253.7,2001.67,10
253.55,2001.73,10
253.62,2001.78,10
253.62,2001.83,10
253.07,2001.89,10
253.31,2001.94,10
253.7,2001.99,10
253.31,2002.05,10
253.7,2002.1,10
253.39,2002.15,10
253.47,2002.21,10
253.7,2002.27,10
253.86,2002.32,10
254.02,2002.37,10
253.62,2002.42,10
253.55,2002.47,10
253.55,2002.53,10
253.39,2002.58,10
253.62,2002.63,10
253.94,2002.69,10
253.7,2002.74,10
253.7,2002.79,10
253.86,2002.85,10
253.94,2002.9,10
254.58,2002.95,10
254.5,2003.0,10
252.99,2003.06,10
253.7,2003.11,10
253.55,2003.16,10
253.62,2003.21,10
253.7,2003.27,10
253.7,2003.32,10
254.1,2003.37,10
253.86,2003.42,10
253.94,2003.48,10
253.62,2003.53,10
253.23,2003.58,10
254.02,2003.64,10
253.78,2003.69,10
254.02,2003.74,10
253.7,2003.79,10
